areaname,villagename,開票所編號
新豐鄉,山崎村,山崎村0286
新豐鄉,山崎村,山崎村0288
新豐鄉,山崎村,山崎村0287
新豐鄉,松柏村,松柏村0299
新豐鄉,松柏村,松柏村0301
新豐鄉,松柏村,松柏村0300
新豐鄉,崎頂村,崎頂村0294
新豐鄉,崎頂村,崎頂村0295
芎林鄉,五龍村,五龍村0303
芎林鄉,五龍村,五龍村0306
芎林鄉,華龍村,華龍村0302
芎林鄉,秀湖村,秀湖村0304
芎林鄉,永興村,永興村0305
芎林鄉,石潭村,石潭村0307
芎林鄉,新鳳村,新鳳村0309
芎林鄉,新鳳村,新鳳村0308
芎林鄉,中坑村,中坑村0310
芎林鄉,水坑村,水坑村0311
芎林鄉,文林村,文林村0312
芎林鄉,文林村,文林村0313
芎林鄉,芎林村,芎林村0314
芎林鄉,上山村,上山村0315
芎林鄉,上山村,上山村0318
芎林鄉,上山村,上山村0316
芎林鄉,上山村,上山村0317
芎林鄉,下山村,下山村0319
橫山鄉,橫山村,橫山村0321
橫山鄉,橫山村,橫山村0320
橫山鄉,橫山村,橫山村0322
橫山鄉,田寮村,田寮村0323
橫山鄉,南昌村,南昌村0324
橫山鄉,豐鄉村,豐鄉村0325
橫山鄉,豐田村,豐田村0326
橫山鄉,內灣村,內灣村0327
橫山鄉,福興村,福興村0330
橫山鄉,沙坑村,沙坑村0332
橫山鄉,沙坑村,沙坑村0331
橫山鄉,新興村,新興村0333
橫山鄉,新興村,新興村0334
橫山鄉,大肚村,大肚村0335
橫山鄉,力行村,力行村0329
橫山鄉,力行村,力行村0328
北埔鄉,北埔村,北埔村0336
北埔鄉,南興村,南興村0337
北埔鄉,埔尾村,埔尾村0340
北埔鄉,埔尾村,埔尾村0339
北埔鄉,水磜村,水磜村0341
北埔鄉,南埔村,南埔村0342
北埔鄉,大林村,大林村0343
北埔鄉,大湖村,大湖村0338
北埔鄉,南坑村,南坑村0344
北埔鄉,外坪村,外坪村0345
寶山鄉,雙溪村,雙溪村0346
寶山鄉,雙溪村,雙溪村0347
寶山鄉,大崎村,大崎村0350
寶山鄉,三峰村,三峰村0351
寶山鄉,新城村,新城村0352
寶山鄉,深井村,深井村0354
寶山鄉,寶斗村,寶斗村0353
寶山鄉,山湖村,山湖村0357
寶山鄉,寶山村,寶山村0355
寶山鄉,油田村,油田村0356
寶山鄉,雙新村,雙新村0348
寶山鄉,雙新村,雙新村0349
峨眉鄉,峨眉村,峨眉村0358
峨眉鄉,中盛村,中盛村0359
峨眉鄉,石井村,石井村0360
峨眉鄉,富興村,富興村0363
峨眉鄉,七星村,七星村0361
峨眉鄉,七星村,七星村0362
峨眉鄉,湖光村,湖光村0365
峨眉鄉,湖光村,湖光村0364
尖石鄉,義興村,義興村0369
尖石鄉,義興村,義興村0368
尖石鄉,嘉樂村,嘉樂村0367
尖石鄉,嘉樂村,嘉樂村0366
尖石鄉,新樂村,新樂村0370
尖石鄉,梅花村,梅花村0373
尖石鄉,錦屏村,錦屏村0372
尖石鄉,錦屏村,錦屏村0371
尖石鄉,玉峰村,玉峰村0375
尖石鄉,玉峰村,玉峰村0376
尖石鄉,玉峰村,玉峰村0374
尖石鄉,秀巒村,秀巒村0378
尖石鄉,秀巒村,秀巒村0379
尖石鄉,秀巒村,秀巒村0377
五峰鄉,大隘村,大隘村0380
五峰鄉,大隘村,大隘村0381
五峰鄉,花園村,花園村0384
五峰鄉,竹林村,竹林村0385
五峰鄉,桃山村,桃山村0383
五峰鄉,桃山村,桃山村0382
苗栗市,中苗里,中苗里0312
苗栗市,建功里,建功里0361
苗栗市,建功里,建功里0362
苗栗市,建功里,建功里0360
苗栗市,建功里,建功里0363
苗栗市,青苗里,青苗里0313
苗栗市,玉清里,玉清里0320
苗栗市,玉清里,玉清里0321
苗栗市,玉華里,玉華里0324
苗栗市,玉華里,玉華里0323
苗栗市,玉華里,玉華里0322
苗栗市,維新里,維新里0317
苗栗市,維新里,維新里0319
苗栗市,維新里,維新里0318
苗栗市,維祥里,維祥里0314
苗栗市,維祥里,維祥里0315
苗栗市,維祥里,維祥里0316
苗栗市,綠苗里,綠苗里0325
苗栗市,高苗里,高苗里0326
苗栗市,高苗里,高苗里0328
苗栗市,高苗里,高苗里0327
苗栗市,玉苗里,玉苗里0330
苗栗市,大同里,大同里0331
苗栗市,新苗里,新苗里0329
苗栗市,勝利里,勝利里0336
苗栗市,勝利里,勝利里0335
苗栗市,勝利里,勝利里0337
苗栗市,勝利里,勝利里0338
苗栗市,恭敬里,恭敬里0332
苗栗市,上苗里,上苗里0342
苗栗市,上苗里,上苗里0343
苗栗市,北苗里,北苗里0346
苗栗市,北苗里,北苗里0345
苗栗市,北苗里,北苗里0344
苗栗市,北苗里,北苗里0347
苗栗市,清華里,清華里0339
苗栗市,清華里,清華里0341
苗栗市,清華里,清華里0340
苗栗市,嘉盛里,嘉盛里0348
苗栗市,嘉盛里,嘉盛里0350
苗栗市,嘉盛里,嘉盛里0349
苗栗市,福星里,福星里0351
苗栗市,福星里,福星里0353
苗栗市,福星里,福星里0352
苗栗市,新川里,新川里0374
苗栗市,文山里,文山里0369
苗栗市,文山里,文山里0368
苗栗市,文山里,文山里0370
苗栗市,福麗里,福麗里0367
苗栗市,福麗里,福麗里0364
苗栗市,福麗里,福麗里0365
苗栗市,福麗里,福麗里0366
苗栗市,水源里,水源里0333
苗栗市,水源里,水源里0334
苗栗市,新英里,新英里0377
苗栗市,新英里,新英里0378
苗栗市,福安里,福安里0354
苗栗市,福安里,福安里0355
苗栗市,福安里,福安里0356
苗栗市,嘉新里,嘉新里0358
苗栗市,嘉新里,嘉新里0359
苗栗市,嘉新里,嘉新里0357
苗栗市,南勢里,南勢里0376
苗栗市,南勢里,南勢里0375
苗栗市,文聖里,文聖里0371
苗栗市,文聖里,文聖里0372
苗栗市,文聖里,文聖里0373
苑裡鎮,苑東里,苑東里0168
苑裡鎮,苑東里,苑東里0169
苑裡鎮,苑南里,苑南里0171
苑裡鎮,苑南里,苑南里0170
苑裡鎮,苑北里,苑北里0172
苑裡鎮,西平里,西平里0173
苑裡鎮,西平里,西平里0174
苑裡鎮,苑港里,苑港里0175
苑裡鎮,西勢里,西勢里0177
苑裡鎮,西勢里,西勢里0176
苑裡鎮,海岸里,海岸里0178
苑裡鎮,房裡里,房裡里0180
苑裡鎮,房裡里,房裡里0179
苑裡鎮,客庄里,客庄里0181
苑裡鎮,客庄里,客庄里0182
苑裡鎮,客庄里,客庄里0183
苑裡鎮,中正里,中正里0184
苑裡鎮,中正里,中正里0185
苑裡鎮,苑坑里,苑坑里0186
苑裡鎮,水坡里,水坡里0187
苑裡鎮,新復里,新復里0188
苑裡鎮,山脚里,山脚里0189
苑裡鎮,山脚里,山脚里0190
苑裡鎮,舊社里,舊社里0191
苑裡鎮,舊社里,舊社里0192
苑裡鎮,福田里,福田里0193
苑裡鎮,石鎮里,石鎮里0194
苑裡鎮,蕉埔里,蕉埔里0195
苑裡鎮,社苓里,社苓里0203
苑裡鎮,社苓里,社苓里0204
苑裡鎮,泰田里,泰田里0198
苑裡鎮,泰田里,泰田里0197
苑裡鎮,上舘里,上舘里0199
苑裡鎮,上舘里,上舘里0200
苑裡鎮,玉田里,玉田里0202
苑裡鎮,玉田里,玉田里0201
苑裡鎮,南勢里,南勢里0196
苑裡鎮,山柑里,山柑里0205
苑裡鎮,田心里,田心里0207
苑裡鎮,田心里,田心里0206
通霄鎮,通東里,通東里0118
通霄鎮,通西里,通西里0120
通霄鎮,通西里,通西里0119
通霄鎮,平元里,平元里0121
通霄鎮,平元里,平元里0122
通霄鎮,梅南里,梅南里0126
通霄鎮,梅南里,梅南里0127
通霄鎮,圳頭里,圳頭里0125
通霄鎮,通南里,通南里0130
通霄鎮,通南里,通南里0129
通霄鎮,通南里,通南里0128
通霄鎮,城北里,城北里0137
通霄鎮,城南里,城南里0138
通霄鎮,南和里,南和里0139
通霄鎮,福興里,福興里0140
通霄鎮,坪頂里,坪頂里0141
通霄鎮,五南里,五南里0142
通霄鎮,五北里,五北里0144
通霄鎮,五北里,五北里0143
通霄鎮,內湖里,內湖里0132
通霄鎮,內湖里,內湖里0131
通霄鎮,楓樹里,楓樹里0133
通霄鎮,烏眉里,烏眉里0134
通霄鎮,福龍里,福龍里0135
通霄鎮,福源里,福源里0136
通霄鎮,通灣里,通灣里0145
通霄鎮,通灣里,通灣里0146
通霄鎮,新埔里,新埔里0147
通霄鎮,內島里,內島里0148
通霄鎮,白東里,白東里0149
通霄鎮,白東里,白東里0150
通霄鎮,白西里,白西里0151
通霄鎮,平安里,平安里0123
通霄鎮,平安里,平安里0124
竹南鎮,竹南里,竹南里0002
竹南鎮,竹南里,竹南里0001
竹南鎮,照南里,照南里0004
竹南鎮,照南里,照南里0003
竹南鎮,照南里,照南里0005
竹南鎮,正南里,正南里0006
竹南鎮,正南里,正南里0007
竹南鎮,新南里,新南里0010
竹南鎮,新南里,新南里0009
竹南鎮,新南里,新南里0008
竹南鎮,大厝里,大厝里0012
竹南鎮,大厝里,大厝里0013
竹南鎮,大厝里,大厝里0014
竹南鎮,大厝里,大厝里0011
竹南鎮,營盤里,營盤里0015
竹南鎮,營盤里,營盤里0017
竹南鎮,營盤里,營盤里0016
竹南鎮,聖福里,聖福里0018
竹南鎮,聖福里,聖福里0020
竹南鎮,聖福里,聖福里0019
竹南鎮,竹興里,竹興里0022
竹南鎮,竹興里,竹興里0023
竹南鎮,竹興里,竹興里0021
竹南鎮,龍鳳里,龍鳳里0029
竹南鎮,龍鳳里,龍鳳里0028
竹南鎮,山佳里,山佳里0031
竹南鎮,山佳里,山佳里0033
竹南鎮,山佳里,山佳里0032
竹南鎮,山佳里,山佳里0030
竹南鎮,中港里,中港里0037
竹南鎮,中華里,中華里0038
竹南鎮,中華里,中華里0040
竹南鎮,中華里,中華里0039
竹南鎮,中英里,中英里0041
竹南鎮,中英里,中英里0042
竹南鎮,中美里,中美里0043
竹南鎮,中美里,中美里0044
竹南鎮,開元里,開元里0045
竹南鎮,海口里,海口里0046
竹南鎮,海口里,海口里0047
竹南鎮,海口里,海口里0048
竹南鎮,港墘里,港墘里0050
竹南鎮,港墘里,港墘里0049
竹南鎮,公舘里,公舘里0051
竹南鎮,大埔里,大埔里0052
竹南鎮,大埔里,大埔里0054
竹南鎮,大埔里,大埔里0053
竹南鎮,頂埔里,頂埔里0055
竹南鎮,頂埔里,頂埔里0056
竹南鎮,崎頂里,崎頂里0059
竹南鎮,崎頂里,崎頂里0060
竹南鎮,崎頂里,崎頂里0058
竹南鎮,崎頂里,崎頂里0057
竹南鎮,公義里,公義里0061
竹南鎮,佳興里,佳興里0034
竹南鎮,佳興里,佳興里0035
竹南鎮,佳興里,佳興里0036
竹南鎮,天文里,天文里0027
竹南鎮,天文里,天文里0026
竹南鎮,龍山里,龍山里0025
竹南鎮,龍山里,龍山里0024
頭份市,流東里,流東里0224
頭份市,流東里,流東里0225
頭份市,珊湖里,珊湖里0227
頭份市,珊湖里,珊湖里0226
頭份市,斗煥里,斗煥里0230
頭份市,斗煥里,斗煥里0229
頭份市,斗煥里,斗煥里0228
頭份市,新華里,新華里0231
頭份市,新華里,新華里0233
頭份市,新華里,新華里0232
頭份市,興隆里,興隆里0235
頭份市,興隆里,興隆里0236
頭份市,興隆里,興隆里0234
頭份市,上埔里,上埔里0238
頭份市,上埔里,上埔里0237
頭份市,土牛里,土牛里0239
頭份市,頭份里,頭份里0240
頭份市,頭份里,頭份里0242
頭份市,頭份里,頭份里0241
頭份市,忠孝里,忠孝里0243
頭份市,忠孝里,忠孝里0244
頭份市,忠孝里,忠孝里0245
頭份市,仁愛里,仁愛里0249
頭份市,仁愛里,仁愛里0250
頭份市,信義里,信義里0248
頭份市,和平里,和平里0255
頭份市,民族里,民族里0277
頭份市,民族里,民族里0276
頭份市,東庄里,東庄里0280
頭份市,東庄里,東庄里0281
頭份市,後庄里,後庄里0261
頭份市,後庄里,後庄里0259
頭份市,後庄里,後庄里0260
頭份市,山下里,山下里0257
頭份市,山下里,山下里0256
頭份市,山下里,山下里0258
頭份市,蟠桃里,蟠桃里0267
頭份市,蟠桃里,蟠桃里0269
頭份市,蟠桃里,蟠桃里0268
頭份市,蟠桃里,蟠桃里0266
頭份市,田寮里,田寮里0282
頭份市,田寮里,田寮里0284
頭份市,田寮里,田寮里0283
頭份市,蘆竹里,蘆竹里0287
頭份市,上興里,上興里0252
頭份市,上興里,上興里0251
頭份市,下興里,下興里0253
頭份市,下興里,下興里0254
頭份市,尖山里,尖山里0288
頭份市,尖下里,尖下里0291
頭份市,尖下里,尖下里0290
頭份市,廣興里,廣興里0289
頭份市,濫坑里,濫坑里0293
頭份市,濫坑里,濫坑里0292
頭份市,民權里,民權里0279
頭份市,民權里,民權里0278
頭份市,民生里,民生里0286
頭份市,民生里,民生里0285
頭份市,建國里,建國里0271
頭份市,建國里,建國里0272
頭份市,建國里,建國里0270
頭份市,成功里,成功里0273
頭份市,成功里,成功里0275
頭份市,成功里,成功里0274
頭份市,自強里,自強里0246
頭份市,自強里,自強里0247
頭份市,合興里,合興里0263
頭份市,合興里,合興里0262
頭份市,文化里,文化里0264
頭份市,文化里,文化里0265
後龍鎮,南龍里,南龍里0075
後龍鎮,南龍里,南龍里0074
後龍鎮,中龍里,中龍里0076
後龍鎮,北龍里,北龍里0078
後龍鎮,北龍里,北龍里0077
後龍鎮,大庄里,大庄里0082
後龍鎮,大庄里,大庄里0079
後龍鎮,大庄里,大庄里0080
後龍鎮,大庄里,大庄里0081
後龍鎮,溪洲里,溪洲里0098
後龍鎮,溪洲里,溪洲里0097
後龍鎮,豐富里,豐富里0087
後龍鎮,校椅里,校椅里0088
後龍鎮,埔頂里,埔頂里0091
後龍鎮,埔頂里,埔頂里0090
後龍鎮,埔頂里,埔頂里0089
後龍鎮,新民里,新民里0093
後龍鎮,新民里,新民里0092
後龍鎮,復興里,復興里0094
後龍鎮,東明里,東明里0083
後龍鎮,東明里,東明里0084
後龍鎮,大山里,大山里0096
後龍鎮,大山里,大山里0095
後龍鎮,灣寶里,灣寶里0085
後龍鎮,海寶里,海寶里0086
後龍鎮,外埔里,外埔里0099
後龍鎮,海埔里,海埔里0100
後龍鎮,秀水里,秀水里0101
後龍鎮,水尾里,水尾里0102
後龍鎮,龍津里,龍津里0103
後龍鎮,龍坑里,龍坑里0104
後龍鎮,福寧里,福寧里0105
後龍鎮,中和里,中和里0107
後龍鎮,中和里,中和里0106
後龍鎮,南港里,南港里0108
卓蘭鎮,中街里,中街里0454
卓蘭鎮,新厝里,新厝里0456
卓蘭鎮,新厝里,新厝里0455
卓蘭鎮,上新里,上新里0461
卓蘭鎮,上新里,上新里0462
卓蘭鎮,上新里,上新里0460
卓蘭鎮,豐田里,豐田里0457
卓蘭鎮,西坪里,西坪里0467
卓蘭鎮,西坪里,西坪里0458
卓蘭鎮,景山里,景山里0468
卓蘭鎮,老庄里,老庄里0452
卓蘭鎮,老庄里,老庄里0451
卓蘭鎮,新榮里,新榮里0453
卓蘭鎮,內灣里,內灣里0464
卓蘭鎮,內灣里,內灣里0465
卓蘭鎮,內灣里,內灣里0463
卓蘭鎮,苗豐里,苗豐里0459
卓蘭鎮,坪林里,坪林里0466
大湖鄉,大湖村,大湖村0427
大湖鄉,大湖村,大湖村0426
大湖鄉,明湖村,明湖村0428
大湖鄉,靜湖村,靜湖村0431
大湖鄉,靜湖村,靜湖村0430
大湖鄉,富興村,富興村0432
大湖鄉,大南村,大南村0433
大湖鄉,大寮村,大寮村0429
大湖鄉,南湖村,南湖村0434
大湖鄉,義和村,義和村0438
大湖鄉,義和村,義和村0437
大湖鄉,東興村,東興村0435
大湖鄉,武榮村,武榮村0436
大湖鄉,栗林村,栗林村0439
大湖鄉,新開村,新開村0440
公館鄉,館中村,館中村0399
公館鄉,館中村,館中村0398
公館鄉,館東村,館東村0400
公館鄉,館東村,館東村0401
公館鄉,館南村,館南村0403
公館鄉,館南村,館南村0402
公館鄉,館南村,館南村0404
公館鄉,大坑村,大坑村0409
公館鄉,中義村,中義村0406
公館鄉,中義村,中義村0405
公館鄉,玉泉村,玉泉村0407
公館鄉,玉泉村,玉泉村0408
公館鄉,石墻村,石墻村0415
公館鄉,石墻村,石墻村0414
公館鄉,福基村,福基村0410
公館鄉,福星村,福星村0413
公館鄉,福星村,福星村0412
公館鄉,開礦村,開礦村0416
公館鄉,福德村,福德村0411
公館鄉,五谷村,五谷村0417
公館鄉,五谷村,五谷村0418
公館鄉,玉谷村,玉谷村0419
公館鄉,鶴岡村,鶴岡村0420
公館鄉,鶴山村,鶴山村0421
公館鄉,仁安村,仁安村0423
公館鄉,尖山村,尖山村0422
公館鄉,南河村,南河村0424
公館鄉,北河村,北河村0425
銅鑼鄉,福興村,福興村0161
銅鑼鄉,銅鑼村,銅鑼村0155
銅鑼鄉,銅鑼村,銅鑼村0154
銅鑼鄉,銅鑼村,銅鑼村0153
銅鑼鄉,銅鑼村,銅鑼村0152
銅鑼鄉,朝陽村,朝陽村0159
銅鑼鄉,朝陽村,朝陽村0158
銅鑼鄉,樟樹村,樟樹村0156
銅鑼鄉,九湖村,九湖村0157
銅鑼鄉,竹森村,竹森村0160
銅鑼鄉,中平村,中平村0163
銅鑼鄉,中平村,中平村0164
銅鑼鄉,中平村,中平村0162
銅鑼鄉,興隆村,興隆村0165
銅鑼鄉,盛隆村,盛隆村0166
銅鑼鄉,新隆村,新隆村0167
南庄鄉,東村,東村0303
南庄鄉,西村,西村0304
南庄鄉,南江村,南江村0305
南庄鄉,田美村,田美村0308
南庄鄉,獅山村,獅山村0309
南庄鄉,南富村,南富村0310
南庄鄉,員林村,員林村0311
南庄鄉,蓬萊村,蓬萊村0306
南庄鄉,東河村,東河村0307
頭屋鄉,頭屋村,頭屋村0379
頭屋鄉,頭屋村,頭屋村0380
頭屋鄉,象山村,象山村0386
頭屋鄉,象山村,象山村0387
頭屋鄉,北坑村,北坑村0383
頭屋鄉,獅潭村,獅潭村0382
頭屋鄉,獅潭村,獅潭村0381
頭屋鄉,曲洞村,曲洞村0384
頭屋鄉,飛鳳村,飛鳳村0385
頭屋鄉,明德村,明德村0389
頭屋鄉,明德村,明德村0388
頭屋鄉,鳴鳳村,鳴鳳村0390
三義鄉,廣盛村,廣盛村0211
三義鄉,廣盛村,廣盛村0210
三義鄉,廣盛村,廣盛村0209
三義鄉,廣盛村,廣盛村0208
三義鄉,双湖村,双湖村0217
三義鄉,双湖村,双湖村0216
三義鄉,双潭村,双潭村0219
三義鄉,双潭村,双潭村0218
三義鄉,勝興村,勝興村0213
三義鄉,勝興村,勝興村0212
三義鄉,勝興村,勝興村0214
三義鄉,西湖村,西湖村0220
三義鄉,西湖村,西湖村0221
三義鄉,龍騰村,龍騰村0215
三義鄉,鯉魚潭,鯉魚潭0223
三義鄉,鯉魚潭,鯉魚潭0222
西湖鄉,高埔村,高埔村0109
西湖鄉,下埔村,下埔村0110
西湖鄉,五湖村,五湖村0111
西湖鄉,四湖村,四湖村0112
西湖鄉,金獅村,金獅村0115
西湖鄉,龍洞村,龍洞村0114
西湖鄉,三湖村,三湖村0113
西湖鄉,湖東村,湖東村0116
西湖鄉,二湖村,二湖村0117
造橋鄉,造橋村,造橋村0063
造橋鄉,造橋村,造橋村0062
造橋鄉,平興村,平興村0064
造橋鄉,豐湖村,豐湖村0065
造橋鄉,大西村,大西村0066
造橋鄉,大西村,大西村0067
造橋鄉,大西村,大西村0068
造橋鄉,錦水村,錦水村0069
造橋鄉,大龍村,大龍村0070
造橋鄉,朝陽村,朝陽村0071
造橋鄉,談文村,談文村0072
造橋鄉,龍昇村,龍昇村0073
三灣鄉,三灣村,三灣村0294
三灣鄉,三灣村,三灣村0295
三灣鄉,內灣村,內灣村0296
三灣鄉,銅鏡村,銅鏡村0297
三灣鄉,頂寮村,頂寮村0298
三灣鄉,北埔村,北埔村0299
三灣鄉,大河村,大河村0300
三灣鄉,大坪村,大坪村0301
三灣鄉,永和村,永和村0302
獅潭鄉,百壽村,百壽村0391
獅潭鄉,永興村,永興村0392
獅潭鄉,新店村,新店村0393
獅潭鄉,和興村,和興村0394
獅潭鄉,豐林村,豐林村0395
獅潭鄉,新豐村,新豐村0396
獅潭鄉,竹木村,竹木村0397
泰安鄉,八卦村,八卦村0441
泰安鄉,錦水村,錦水村0443
泰安鄉,錦水村,錦水村0442
泰安鄉,清安村,清安村0444
泰安鄉,清安村,清安村0445
泰安鄉,大興村,大興村0446
泰安鄉,中興村,中興村0447
泰安鄉,梅園村,梅園村0448
